"","SPY.Close","VTI.Close","QQQ.Close","BND.Close","ARKK.Close","AAPL.Close","NVDA.Close","MSFT.Close","BRK-B.Close","JPM.Close","V.Close","AMZN.Close","TSLA.Close","HD.Close","LLY.Close","UNH.Close","JNJ.Close","GOOG.Close","META.Close","NFLX.Close","GE.Close","CAT.Close","RTX.Close","WMT.Close","COST.Close","PG.Close","XOM.Close","CVX.Close","COP.Close","PLD.Close","WELL.Close","AMT.Close","LIN.Close","SHW.Close","ECL.Close","NEE.Close","SO.Close","DUK.Close"
"2022-03-08",416.25,210.050003051758,323.350006103516,81.0800018310547,58.6199989318848,157.440002441406,21.5139999389648,275.850006103516,318.519989013672,128.300003051758,191.710006713867,136.014495849609,274.799987792969,316.739990234375,259.929992675781,473.459991455078,168.720001220703,127.278503417969,190.289993286133,341.760009765625,54.9189376831055,210,94.8499984741211,46.2466659545898,523.359985351562,146.789993286133,87.7799987792969,170.529998779297,98.8000030517578,146.990005493164,88.3300018310547,227.970001220703,271.440002441406,239.850006103516,156.729995727539,81.9499969482422,67.8199996948242,105.470001220703
"2022-03-09",427.410003662109,215.880004882812,334.989990234375,80.8600006103516,61.7099990844727,162.949996948242,23.0139999389648,288.5,325.399993896484,133.440002441406,199.759994506836,139.279006958008,286.323333740234,317.200012207031,262.790008544922,485.570007324219,169.360000610352,133.865997314453,198.5,358.790008544922,56.8502883911133,209.779998779297,98.5199966430664,46.4866676330566,527.650024414062,148.770004272461,82.7900009155273,166.270004272461,96.2099990844727,150.479995727539,88.7600021362305,233.110000610352,292.769989013672,241.710006713867,165.020004272461,80.3199996948242,67.120002746582,105.330001831055
"2022-03-10",425.480010986328,214.910003662109,331.269989013672,80.4300003051758,59.5400009155273,158.520004272461,22.6580009460449,285.589996337891,325.299987792969,131.860000610352,197.970001220703,146.817504882812,279.433319091797,317.940002441406,266.019989013672,491.440002441406,169.660003662109,132.682006835938,195.210006713867,356.769989013672,56.9001312255859,211.789993286133,98.5100021362305,47.5433311462402,532.719970703125,144.940002441406,85.3600006103516,170.820007324219,99.7200012207031,151.080001831055,90.4400024414062,232.800003051758,283.480010986328,237.550003051758,162.479995727539,80.1600036621094,68.6100006103516,106.190002441406
"2022-03-11",420.070007324219,211.990005493164,324.399993896484,80.370002746582,55.5800018310547,154.729995727539,22.1000003814697,280.070007324219,326.600006103516,128.889999389648,196.710006713867,145.524505615234,265.116668701172,316.790008544922,266.299987792969,482.869995117188,169.350006103516,130.475494384766,187.610000610352,340.320007324219,57.4919967651367,214.830001831055,96.9199981689453,47.3566665649414,527.419982910156,143.220001220703,84.9199981689453,170.899993896484,98.4100036621094,147.830001831055,91.2099990844727,234.839996337891,280.760009765625,233.589996337891,158.850006103516,79.3000030517578,68.6900024414062,106.139999389648
"2022-03-14",417,209.899993896484,318.170013427734,79.629997253418,52.2900009155273,150.619995117188,21.3299999237061,276.440002441406,329.980010986328,130.169998168945,200.330001831055,141.852996826172,255.456665039062,318.359985351562,269,487.920013427734,171.690002441406,126.740997314453,186.630004882812,331.010009765625,57.5979080200195,215.440002441406,97.0400009155273,48.0166664123535,525.950012207031,145.050003051758,81.879997253418,166.720001220703,96.5500030517578,149.169998168945,90.9700012207031,234.929992675781,285.359985351562,237.630004882812,165.029998779297,79.2799987792969,68.6600036621094,106.300003051758
"2022-03-15",426.170013427734,214.279998779297,328.149993896484,79.7600021362305,54.3899993896484,155.089996337891,22.9729995727539,287.149993896484,332.549987792969,132.479995727539,206.139999389648,147.366500854492,267.296661376953,328.540008544922,275.459991455078,497.910003662109,176.139999389648,129.660507202148,192.029998779297,343.75,57.5356063842773,216.460006713867,97.620002746582,48.593334197998,542.320007324219,150.270004272461,77.2200012207031,158.279998779297,95.0500030517578,151.839996337891,90.1999969482422,236.210006713867,294.100006103516,242.440002441406,167.820007324219,81.9800033569336,68.6600036621094,106.690002441406
"2022-03-16",435.619995117188,219.639999389648,340.320007324219,79.879997253418,60.0400009155273,159.589996337891,24.496000289917,294.390014648438,336.109985351562,138.399993896484,211.869995117188,153.10400390625,280.07666015625,330.910003662109,276.440002441406,498.260009765625,174.520004272461,133.690505981445,203.630004882812,357.529998779297,58.999698638916,216.080001831055,95.8000030517578,48.4500007629395,543.390014648438,149.759994506836,76.9300003051758,157.710006713867,94.8199996948242,154.570007324219,90.7099990844727,239.630004882812,304.529998779297,244.380004882812,170.759994506836,82.5100021362305,68.5199966430664,105.970001220703
"2022-03-17",441.070007324219,222.580001831055,344.440002441406,79.9499969482422,62.9300003051758,160.619995117188,24.7660007476807,295.220001220703,344.970001220703,140.149993896484,213.449996948242,157.238998413086,290.533325195312,336.359985351562,285.510009765625,507.019989013672,176.800003051758,134.600494384766,207.839996337891,371.399993896484,59.5167999267578,221.699996948242,97.75,48.3366661071777,552.789978027344,150.229995727539,78.9800033569336,160.440002441406,98.8300018310547,156.660003662109,92.0100021362305,245.139999389648,309.369995117188,247.520004272461,171.669998168945,82.6900024414062,68.4100036621094,106.5
"2022-03-18",444.519989013672,225.179992675781,351.489990234375,80.1800003051758,65.7699966430664,163.979995727539,26.4529991149902,300.429992675781,342.410003662109,140.100006103516,219.110000610352,161.250503540039,301.796661376953,340.739990234375,287.640014648438,506.119995117188,174.839996337891,136.801498413086,216.490005493164,380.600006103516,59.5541801452637,220.910003662109,97.5199966430664,48.4799995422363,561.349975585938,150.149993896484,78.6699981689453,161.729995727539,99.5999984741211,160.160003662109,92.1699981689453,242.529998779297,311.660003662109,251.529998779297,171.139999389648,82.370002746582,68.0299987792969,105.050003051758
"2022-03-21",444.390014648438,224.970001220703,350.079986572266,79.3600006103516,63.9799995422363,165.380004882812,26.7339992523193,299.160003662109,349.660003662109,139.649993896484,217.039993286133,161.491500854492,307.053344726562,329.369995117188,289.640014648438,507.660003662109,175.830001831055,136.478500366211,211.490005493164,374.589996337891,59.0744590759277,223.710006713867,99.9400024414062,48.0766677856445,555.530029296875,150.720001220703,82.1999969482422,164.639999389648,102.76000213623,158.919998168945,92.6999969482422,241.639999389648,310.700012207031,245.820007324219,170.720001220703,81.8000030517578,68.8899993896484,106.160003662109
"2022-03-22",449.589996337891,227.729995727539,356.959991455078,79.1600036621094,66.9700012207031,168.820007324219,26.5240001678467,304.059997558594,349.929992675781,142.619995117188,218.470001220703,164.889007568359,331.32666015625,329.730010986328,285.019989013672,505.320007324219,175,140.277496337891,216.649993896484,382.920013427734,59.1242980957031,222.710006713867,101.379997253418,47.9333343505859,559.419982910156,151.880004882812,81.8399963378906,164.089996337891,101.769996643066,158.669998168945,92.620002746582,239.669998168945,312.130004882812,250.169998168945,176.350006103516,82.8499984741211,68.8199996948242,106.190002441406
"2022-03-23",443.799987792969,223.929992675781,351.829986572266,79.5199966430664,65.6699981689453,170.210006713867,25.6340007781982,299.489990234375,348.160003662109,139.779998779297,214.679992675781,163.408004760742,333.036682128906,317.049987792969,284.190002441406,503.230010986328,174.339996337891,138.503494262695,213.460006713867,374.489990234375,58.3766784667969,222.169998168945,101.230003356934,47.3166656494141,554.02001953125,150.820007324219,83.129997253418,165.860000610352,104.370002746582,157.229995727539,92.8300018310547,234,307.299987792969,247.639999389648,173.740005493164,82.5699996948242,68.7900009155273,106.830001831055
"2022-03-24",450.489990234375,227.119995117188,359.649993896484,79.4199981689453,66.4000015258789,174.070007324219,28.1499996185303,304.100006103516,352.369995117188,140.690002441406,217.309997558594,163.649505615234,337.973327636719,315.779998779297,287.690002441406,513.460021972656,175.240005493164,141.311996459961,219.570007324219,375.709991455078,58.6383476257324,222.210006713867,101.709999084473,47.6100006103516,558.109985351562,151.080001831055,83.379997253418,166.300003051758,104.540000915527,155.889999389648,94.6600036621094,235.490005493164,318.040008544922,249.929992675781,176.259994506836,83.6999969482422,69.3000030517578,107.470001220703
"2022-03-25",452.690002441406,228.089996337891,359.350006103516,78.7200012207031,64.5100021362305,174.720001220703,27.6919994354248,303.679992675781,358.760009765625,141.919998168945,218.429992675781,164.773498535156,336.880004882812,310.679992675781,289.019989013672,513.030029296875,176.919998168945,141.521499633789,221.820007324219,373.850006103516,58.5760459899902,223.360000610352,102.430000305176,47.8166656494141,555.710021972656,152.830001831055,85.1999969482422,169.309997558594,107.5,157.330001831055,96.2200012207031,240.690002441406,318.739990234375,245.210006713867,177.589996337891,83.9400024414062,70.9300003051758,109.129997253418
"2022-03-28",455.910003662109,229.570007324219,364.910003662109,78.9499969482422,67.0599975585938,175.600006103516,28.2189998626709,310.700012207031,359.570007324219,140.869995117188,220.770004272461,168.990493774414,363.946655273438,314.279998779297,291.660003662109,513.200012207031,177.830001831055,141.949996948242,223.589996337891,378.510009765625,57.3175506591797,221.850006103516,101.589996337891,48.6666679382324,565.210021972656,153.880004882812,82.8099975585938,166.350006103516,103.5,160.350006103516,96.2600021362305,245.029998779297,322.640014648438,250.580001831055,178.300003051758,84.4300003051758,71,110.040000915527
"2022-03-29",461.549987792969,233.050003051758,371.190002441406,79.3000030517578,71.3899993896484,178.960006713867,28.6560001373291,315.410003662109,355.119995117188,141.179992675781,228.119995117188,169.315002441406,366.523345947266,317.709991455078,288.390014648438,510.730010986328,177.740005493164,143.25,229.860000610352,391.820007324219,58.9685478210449,221.039993286133,101.080001831055,49.0766677856445,569.97998046875,155.460006713867,82.370002746582,164.320007324219,100.690002441406,164.699996948242,98.3099975585938,250.550003051758,326.339996337891,259.350006103516,182.699996948242,84.620002746582,72.0599975585938,110.970001220703
"2022-03-30",458.700012207031,231.160003662109,367.089996337891,79.4800033569336,68.6800003051758,177.770004272461,27.6900005340576,313.859985351562,357.609985351562,140.539993286133,223.949996948242,166.300994873047,364.663330078125,308.459991455078,289.890014648438,520.820007324219,179.589996337891,142.644500732422,227.850006103516,381.470001220703,58.924934387207,223.080001831055,100.830001831055,49.9566688537598,576.469970703125,154.389999389648,83.7799987792969,165.479995727539,101.099998474121,164.139999389648,97.8600006103516,250.869995117188,325.619995117188,253.009994506836,180.399993896484,85.5,72.5,111.480003356934
"2022-03-31",451.640014648438,227.669998168945,362.540008544922,79.5400009155273,66.2900009155273,174.610000610352,27.2859992980957,308.309997558594,352.910003662109,136.320007324219,221.770004272461,162.997497558594,359.200012207031,299.329986572266,286.369995117188,509.970001220703,177.229995727539,139.649505615234,222.360000610352,374.589996337891,57.0060424804688,222.820007324219,99.0699996948242,49.6399993896484,575.849975585938,152.800003051758,82.5899963378906,162.830001831055,100,161.479995727539,96.1399993896484,251.220001220703,319.429992675781,249.619995117188,176.559997558594,84.7099990844727,72.5100021362305,111.660003662109
"2022-04-01",452.920013427734,228.580001831055,361.850006103516,79.1699981689453,67.5400009155273,174.309997558594,26.7119998931885,309.420013427734,351.880004882812,135.309997558594,226.360000610352,163.559997558594,361.529998779297,301.890014648438,292.670013427734,512.590026855469,178.190002441406,140.699996948242,224.850006103516,373.470001220703,57.6228294372559,219.770004272461,100.169998168945,50.3366661071777,575.570007324219,155.089996337891,83.120002746582,164.220001220703,100.580001831055,165.800003051758,97.8199996948242,256.950012207031,322.730010986328,255.210006713867,180.369995117188,85.7099990844727,74.120002746582,112.819999694824
"2022-04-04",456.799987792969,230.520004272461,369.299987792969,79.2300033569336,70.5,178.440002441406,27.3600006103516,314.970001220703,345.429992675781,135.910003662109,227.740005493164,168.346496582031,381.816680908203,305.579986572266,291.420013427734,510.019989013672,176.470001220703,143.642501831055,233.889999389648,391.5,57.3300094604492,220.809997558594,99.3000030517578,50.3466682434082,575.130004882812,154.080001831055,83.1600036621094,164.369995117188,100.550003051758,163.779998779297,97.6699981689453,257.829986572266,321.440002441406,259.040008544922,180.070007324219,85.620002746582,73.120002746582,111.790000915527
"2022-04-05",451.029998779297,227.149993896484,361.100006103516,78.4300003051758,66.4800033569336,175.059997558594,25.9309997558594,310.880004882812,344.799987792969,133.339996337891,226.089996337891,164.054992675781,363.753326416016,304.859985351562,292.489990234375,517.760009765625,177.610000610352,141.063003540039,231.839996337891,380.149993896484,56.1338195800781,216.020004272461,98.8099975585938,50.4900016784668,575.320007324219,154.619995117188,82.7300033569336,163.360000610352,98.0500030517578,166.279998779297,95.6900024414062,262.920013427734,321.769989013672,257.970001220703,180.190002441406,86.3300018310547,74.3499984741211,112.519996643066
"2022-04-06",446.519989013672,224.539993286133,353.260009765625,78.1900024414062,63.4000015258789,171.830001831055,24.4069995880127,299.5,344.709991455078,131.490005493164,219.009994506836,158.755996704102,348.586669921875,298.540008544922,305.839996337891,531.75,182.229995727539,137.175994873047,223.300003051758,368.350006103516,56.0154457092285,216.210006713867,98.4599990844727,51.6633338928223,584.789978027344,156.830001831055,83.6500015258789,164.809997558594,97.5400009155273,170.110000610352,97.0599975585938,268.619995117188,315.049987792969,262.630004882812,181.270004272461,86.4899978637695,76.5100021362305,115.150001525879
"2022-04-07",448.769989013672,225.389999389648,354.100006103516,78.0299987792969,62.6599998474121,172.139999389648,24.2080001831055,301.369995117188,346.510009765625,131.089996337891,216.149993896484,157.78450012207,352.420013427734,302.75,308.429992675781,536.950012207031,181.759994506836,136.464996337891,222.949996948242,362.149993896484,55.7350883483887,215.899993896484,100.980003356934,52.1800003051758,608.049987792969,158.860000610352,85.0500030517578,167.100006103516,99.9599990844727,168.830001831055,96.2900009155273,265.730010986328,318.049987792969,263.829986572266,183.619995117188,87.0800018310547,75.7600021362305,114.860000610352
"2022-04-08",447.570007324219,224.690002441406,349.149993896484,77.6100006103516,60.6500015258789,170.089996337891,23.1189994812012,296.970001220703,353.100006103516,133.490005493164,216.979995727539,154.460494995117,341.829986572266,311.109985351562,311.690002441406,545.960021972656,182.119995117188,134.010498046875,222.330001831055,355.880004882812,55.9095344543457,217.029998779297,100.400001525879,52.4700012207031,600.039978027344,160.100006103516,86.8399963378906,169.929992675781,103.050003051758,168.649993896484,96.9800033569336,266.410003662109,317.820007324219,263.760009765625,182.949996948242,86.0899963378906,76.4899978637695,115.349998474121
"2022-04-11",439.920013427734,221.179992675781,340.890014648438,77.25,59.8400001525879,165.75,21.9169998168945,285.260009765625,352.019989013672,133,214.75,151.121994018555,325.309997558594,306.720001220703,308.959991455078,537.440002441406,179.839996337891,129.796493530273,216.460006713867,348,55.8659210205078,216.050003051758,102.110000610352,51.4300003051758,584.669982910156,159.490005493164,83.8499984741211,165.559997558594,97.9800033569336,165.729995727539,96.370002746582,263.309997558594,317.149993896484,261.100006103516,180.539993286133,84.5800018310547,74.4800033569336,114.230003356934
"2022-04-12",438.290008544922,220.5,339.450012207031,77.5,59.8400001525879,167.660003662109,21.503999710083,282.059997558594,349.739990234375,131.539993286133,211.399993896484,150.787506103516,328.983337402344,306.290008544922,308.079986572266,533.710021972656,179.899993896484,128.374496459961,214.139999389648,344.100006103516,56.0715179443359,216.699996948242,102.599998474121,51.0766677856445,581.359985351562,159.009994506836,85.5999984741211,169.009994506836,100,165.330001831055,96.5599975585938,257.179992675781,314,256.950012207031,179.330001831055,83.8899993896484,75.5400009155273,115.419998168945
"2022-04-13",443.309997558594,223.389999389648,346.350006103516,77.5899963378906,61.7299995422363,170.399993896484,22.2029991149902,287.619995117188,346.220001220703,127.300003051758,213.270004272461,155.541000366211,340.790008544922,310.420013427734,302.670013427734,537,180.660003662109,130.285995483398,214.990005493164,350.429992675781,56.5387802124023,218.270004272461,103.370002746582,52.406665802002,591.090026855469,159.460006713867,86.8099975585938,171.669998168945,100.230003356934,165,96.9000015258789,257.160003662109,319.25,258.399993896484,180.169998168945,83.5500030517578,75.3600006103516,115.110000610352
"2022-04-14",437.790008544922,220.669998168945,338.429992675781,77.0599975585938,58.9900016784668,165.289993286133,21.257999420166,279.829986572266,344.329986572266,126.120002746582,212.789993286133,151.706497192383,328.333343505859,304.519989013672,301.859985351562,534.820007324219,179.899993896484,127.252998352051,210.179992675781,341.130004882812,56.5886192321777,227.809997558594,104.269996643066,52.3600006103516,590.390014648438,158.570007324219,87.8300018310547,171.589996337891,101.370002746582,162.699996948242,96.0299987792969,255.539993286133,318.519989013672,252.899993896484,176.600006103516,82.8099975585938,75.9899978637695,114.849998474121
"2022-04-18",437.970001220703,220.289993286133,338.690002441406,76.8099975585938,57.3499984741211,165.070007324219,21.7830009460449,280.519989013672,346.649993896484,128.460006713867,213.169998168945,152.785003662109,334.763336181641,300.209991455078,298.820007324219,534.080017089844,177.660003662109,127.960998535156,210.770004272461,337.859985351562,56.3207244873047,229.919998168945,104.300003051758,51.9599990844727,582.119995117188,157.059997558594,88.5500030517578,173.889999389648,103.470001220703,163,96.4899978637695,253.910003662109,317.540008544922,246.169998168945,175.039993286133,81.7099990844727,75.8300018310547,114.23999786377
"2022-04-19",445.040008544922,224.169998168945,346.260009765625,76.3300018310547,59.6699981689453,167.399993896484,22.1979999542236,285.299987792969,348.5,131.119995117188,215.699996948242,158.115493774414,342.716674804688,307.799987792969,297.010009765625,537.700012207031,183.080001831055,130.531005859375,217.309997558594,348.609985351562,57.2552490234375,232.160003662109,104.550003051758,52.5499992370605,594.299987792969,159.410003662109,87.7600021362305,171.830001831055,101.559997558594,169.559997558594,96.7799987792969,258.769989013672,318.149993896484,252.25,180.759994506836,81.8300018310547,76.2699966430664,114.470001220703
"2022-04-20",444.709991455078,223.880004882812,341.209991455078,76.8099975585938,56.1300010681152,167.229995727539,21.4820003509521,286.359985351562,348.820007324219,131.580001831055,217.789993286133,153.998001098633,325.733337402344,315.140014648438,292.920013427734,546.010009765625,183.889999389648,128.245498657227,200.419998168945,226.190002441406,56.9437408447266,235.080001831055,104.970001220703,53.2099990844727,603.530029296875,163.649993896484,87.9599990844727,172.529998779297,102.669998168945,172.669998168945,97.5100021362305,267.589996337891,326.369995117188,253.089996337891,182.259994506836,81.5100021362305,76.5,115.430000305176
"2022-04-21",438.059997558594,220.220001220703,334.149993896484,76.4000015258789,53.3400001525879,166.419998168945,20.1830005645752,280.809997558594,343.600006103516,130.559997558594,216.449996948242,148.296005249023,336.260009765625,310.359985351562,289.609985351562,537.440002441406,183.360000610352,124.9375,188.070007324219,218.220001220703,57.1431045532227,232.570007324219,101.730003356934,53.2900009155273,591.739990234375,162.610000610352,87.0299987792969,164.580001831055,98.6699981689453,170.779998779297,97.3000030517578,266.75,324.369995117188,251.610000610352,180.020004272461,76.1800003051758,76.4599990844727,115.279998779297
"2022-04-22",426.040008544922,214.220001220703,325.399993896484,76.3000030517578,52.4599990844727,161.789993286133,19.5149993896484,274.029998779297,335.559997558594,126.809997558594,208.169998168945,144.350006103516,335.016662597656,300.109985351562,278.730010986328,520.940002441406,181.539993286133,119.613998413086,184.110000610352,215.520004272461,55.4921112060547,216.300003051758,100.48999786377,52.2866668701172,571.700012207031,161.25,85.129997253418,160.949996948242,96.0100021362305,168.729995727539,94.9400024414062,261.899993896484,309.720001220703,244.919998168945,175.199996948242,73.9499969482422,75.9100036621094,114.279998779297
"2022-04-25",428.510009765625,215.389999389648,329.579986572266,76.7799987792969,54.3499984741211,162.880004882812,19.9020004272461,280.720001220703,336.950012207031,126.769996643066,209.949996948242,146.074005126953,332.67333984375,304.940002441406,285.200012207031,524.27001953125,186.009994506836,123.25,186.990005493164,209.910003662109,55.996753692627,216.699996948242,99.6100006103516,52.3133316040039,568.210021972656,162.550003051758,82.2600021362305,157.490005493164,91.6600036621094,167.729995727539,95.5599975585938,259.519989013672,313.989990234375,248.020004272461,175.610000610352,74.0400009155273,74.9700012207031,113.769996643066
"2022-04-26",416.100006103516,209.25,317.140014648438,76.9800033569336,50.6800003051758,156.800003051758,18.7880001068115,270.220001220703,330.649993896484,123.019996643066,201.100006103516,139.391006469727,292.140014648438,299.959991455078,282.829986572266,513.780029296875,184.679992675781,119.505996704102,180.949996948242,198.399993896484,50.208927154541,210.300003051758,99.1900024414062,51.7666664123535,553.760009765625,159.789993286133,82.2900009155273,156.529998779297,91.3199996948242,165.630004882812,95.2600021362305,254.820007324219,303.529998779297,271.369995117188,168.470001220703,73.5699996948242,73.7399978637695,113.5
"2022-04-27",417.269989013672,209.660003662109,316.760009765625,76.7399978637695,49.560001373291,156.570007324219,18.4150009155273,283.220001220703,329.579986572266,121.419998168945,214.110000610352,138.167007446289,293.836669921875,301.600006103516,285.089996337891,513.809997558594,182.100006103516,115.020500183105,174.949996948242,188.539993286133,48.7261505126953,213.960006713867,98.8399963378906,51.4133338928223,554.080017089844,159.360000610352,84.6399993896484,156.240005493164,93.0599975585938,167.669998168945,93.2399978637695,252.850006103516,307.040008544922,279.380004882812,170.539993286133,73.2699966430664,73.4800033569336,113.089996337891
"2022-04-28",427.809997558594,214.770004272461,328.010009765625,76.7099990844727,48.8699989318848,163.639999389648,19.7819995880127,289.630004882812,331.269989013672,123.339996337891,220.660003662109,144.596496582031,292.503326416016,311.760009765625,297.269989013672,524.419982910156,183.460006713867,119.411499023438,205.729995727539,199.520004272461,48.4271011352539,212.440002441406,98.0800018310547,52.0699996948242,562,163.410003662109,87.1999969482422,161.789993286133,97.5500030517578,173.009994506836,94.4400024414062,252.179992675781,315.190002441406,281.309997558594,175.309997558594,73.4899978637695,75.5800018310547,113.800003051758
"2022-04-29",412,206.880004882812,313.25,76.1900024414062,47.1300010681152,157.649993896484,18.5470008850098,277.519989013672,322.829986572266,119.360000610352,213.130004882812,124.28150177002,290.253326416016,300.399993896484,292.130004882812,508.549987792969,180.460006713867,114.966499328613,200.470001220703,190.360000610352,46.4459075927734,210.539993286133,94.9100036621094,50.9966659545898,531.719970703125,160.550003051758,85.25,156.669998168945,95.5199966430664,160.289993286133,90.8099975585938,241.020004272461,311.959991455078,274.959991455078,169.339996337891,71.0199966430664,73.3899993896484,110.160003662109
